YEAR,STATE,STATEFP,COUNTYFP,NAME,PERSONS_OF_LATINO_ORIGIN
2000,North Carolina,37,123,Montgomery County,2797
2000,North Carolina,37,125,Moore County,2981
2000,North Carolina,37,127,Nash County,2939
2000,North Carolina,37,129,New Hanover County,3276
2000,North Carolina,37,131,Northampton County,161
2000,North Carolina,37,133,Onslow County,10896
2000,North Carolina,37,135,Orange County,5273
2000,North Carolina,37,137,Pamlico County,171
2000,North Carolina,37,139,Pasquotank County,429
2000,North Carolina,37,141,Pender County,1496
2000,North Carolina,37,143,Perquimans County,68
2000,North Carolina,37,145,Person County,746
2000,North Carolina,37,147,Pitt County,4216
2000,North Carolina,37,149,Polk County,551
2000,North Carolina,37,151,Randolph County,8646
2000,North Carolina,37,153,Richmond County,1319
2000,North Carolina,37,155,Robeson County,5994
2000,North Carolina,37,157,Rockingham County,2825
2000,North Carolina,37,159,Rowan County,5369
2000,North Carolina,37,161,Rutherford County,1136
2000,North Carolina,37,163,Sampson County,6477
2000,North Carolina,37,165,Scotland County,423
2000,North Carolina,37,167,Stanly County,1237
2000,North Carolina,37,169,Stokes County,836
2000,North Carolina,37,171,Surry County,4620
2000,North Carolina,37,173,Swain County,191
2000,North Carolina,37,175,Transylvania County,298
2000,North Carolina,37,177,Tyrrell County,150
2000,North Carolina,37,179,Union County,7637
2000,North Carolina,37,181,Vance County,1957
2000,North Carolina,37,183,Wake County,33985
2000,North Carolina,37,185,Warren County,317
2000,North Carolina,37,187,Washington County,311
2000,North Carolina,37,189,Watauga County,622
2000,North Carolina,37,191,Wayne County,5604
2000,North Carolina,37,193,Wilkes County,2262
2000,North Carolina,37,195,Wilson County,4457
2000,North Carolina,37,197,Yadkin County,2357
2000,North Carolina,37,199,Yancey County,478
2000,North Dakota,38,001,Adams County,7
2000,North Dakota,38,003,Barnes County,64
2000,North Dakota,38,005,Benson County,55
2000,North Dakota,38,007,Billings County,3
2000,North Dakota,38,009,Bottineau County,35
2000,North Dakota,38,011,Bowman County,22
2000,North Dakota,38,013,Burke County,8
2000,North Dakota,38,015,Burleigh County,468
2000,North Dakota,38,017,Cass County,1518
2000,North Dakota,38,019,Cavalier County,31
2000,North Dakota,38,021,Dickey County,78
2000,North Dakota,38,023,Divide County,14
2000,North Dakota,38,025,Dunn County,27
2000,North Dakota,38,027,Eddy County,17
2000,North Dakota,38,029,Emmons County,50
2000,North Dakota,38,031,Foster County,7
2000,North Dakota,38,033,Golden Valley County,20
2000,North Dakota,38,035,Grand Forks County,1359
2000,North Dakota,38,037,Grant County,17
2000,North Dakota,38,039,Griggs County,11
2000,North Dakota,38,041,Hettinger County,6
2000,North Dakota,38,043,Kidder County,16
2000,North Dakota,38,045,LaMoure County,26
2000,North Dakota,38,047,Logan County,16
2000,North Dakota,38,049,McHenry County,24
2000,North Dakota,38,051,McIntosh County,28
2000,North Dakota,38,053,McKenzie County,58
2000,North Dakota,38,055,McLean County,81
2000,North Dakota,38,057,Mercer County,32
2000,North Dakota,38,059,Morton County,164
2000,North Dakota,38,061,Mountrail County,87
2000,North Dakota,38,063,Nelson County,6
2000,North Dakota,38,065,Oliver County,13
2000,North Dakota,38,067,Pembina County,264
2000,North Dakota,38,069,Pierce County,28
2000,North Dakota,38,071,Ramsey County,63
2000,North Dakota,38,073,Ransom County,48
2000,North Dakota,38,075,Renville County,19
2000,North Dakota,38,077,Richland County,123
2000,North Dakota,38,079,Rolette County,110
2000,North Dakota,38,081,Sargent County,32
2000,North Dakota,38,083,Sheridan County,6
2000,North Dakota,38,085,Sioux County,65
2000,North Dakota,38,087,Slope County,1
2000,North Dakota,38,089,Stark County,236
2000,North Dakota,38,091,Steele County,4
2000,North Dakota,38,093,Stutsman County,204
2000,North Dakota,38,095,Towner County,5
2000,North Dakota,38,097,Traill County,185
2000,North Dakota,38,099,Walsh County,700
2000,North Dakota,38,101,Ward County,1125
2000,North Dakota,38,103,Wells County,15
2000,North Dakota,38,105,Williams County,185
2000,Ohio,39,001,Adams County,175
2000,Ohio,39,003,Allen County,1545
2000,Ohio,39,005,Ashland County,339
2000,Ohio,39,007,Ashtabula County,2292
2000,Ohio,39,009,Athens County,639
2000,Ohio,39,011,Auglaize County,310
2000,Ohio,39,013,Belmont County,274
2000,Ohio,39,015,Brown County,185
2000,Ohio,39,017,Butler County,4771
2000,Ohio,39,019,Carroll County,158
2000,Ohio,39,021,Champaign County,269
2000,Ohio,39,023,Clark County,1699
2000,Ohio,39,025,Clermont County,1547
2000,Ohio,39,027,Clinton County,266
2000,Ohio,39,029,Columbiana County,1309
2000,Ohio,39,031,Coshocton County,216
2000,Ohio,39,033,Crawford County,361
2000,Ohio,39,035,Cuyahoga County,47078
2000,Ohio,39,037,Darke County,457
2000,Ohio,39,039,Defiance County,2857
2000,Ohio,39,041,Delaware County,1109
2000,Ohio,39,043,Erie County,1664
2000,Ohio,39,045,Fairfield County,993
2000,Ohio,39,047,Fayette County,352
2000,Ohio,39,049,Franklin County,24279
2000,Ohio,39,051,Fulton County,2422
2000,Ohio,39,053,Gallia County,191
2000,Ohio,39,055,Geauga County,538
2000,Ohio,39,057,Greene County,1813
2000,Ohio,39,059,Guernsey County,254
2000,Ohio,39,061,Hamilton County,9514
2000,Ohio,39,063,Hancock County,2187
2000,Ohio,39,065,Hardin County,248
2000,Ohio,39,067,Harrison County,59
2000,Ohio,39,069,Henry County,1576
2000,Ohio,39,071,Highland County,216
2000,Ohio,39,073,Hocking County,124
2000,Ohio,39,075,Holmes County,292
2000,Ohio,39,077,Huron County,2117
2000,Ohio,39,079,Jackson County,197
2000,Ohio,39,081,Jefferson County,459
2000,Ohio,39,083,Knox County,371
2000,Ohio,39,085,Lake County,3879
2000,Ohio,39,087,Lawrence County,355
2000,Ohio,39,089,Licking County,1107
2000,Ohio,39,091,Logan County,332
2000,Ohio,39,093,Lorain County,19676
2000,Ohio,39,095,Lucas County,20670
2000,Ohio,39,097,Madison County,294
2000,Ohio,39,099,Mahoning County,7640
2000,Ohio,39,101,Marion County,723
2000,Ohio,39,103,Medina County,1399
2000,Ohio,39,105,Meigs County,138
2000,Ohio,39,107,Mercer County,470
2000,Ohio,39,109,Miami County,721
2000,Ohio,39,111,Monroe County,62
2000,Ohio,39,113,Montgomery County,7096
2000,Ohio,39,115,Morgan County,61
2000,Ohio,39,117,Morrow County,183
2000,Ohio,39,119,Muskingum County,436
2000,Ohio,39,121,Noble County,60
2000,Ohio,39,123,Ottawa County,1535
2000,Ohio,39,125,Paulding County,612
2000,Ohio,39,127,Perry County,152
2000,Ohio,39,129,Pickaway County,333
2000,Ohio,39,131,Pike County,155
2000,Ohio,39,133,Portage County,1093
2000,Ohio,39,135,Preble County,181
2000,Ohio,39,137,Putnam County,1521
2000,Ohio,39,139,Richland County,1200
2000,Ohio,39,141,Ross County,429
2000,Ohio,39,143,Sandusky County,4298
2000,Ohio,39,145,Scioto County,477
2000,Ohio,39,147,Seneca County,1972
2000,Ohio,39,149,Shelby County,383
2000,Ohio,39,151,Stark County,3492
2000,Ohio,39,153,Summit County,4781
2000,Ohio,39,155,Trumbull County,1794
2000,Ohio,39,157,Tuscarawas County,650
2000,Ohio,39,159,Union County,309
2000,Ohio,39,161,Van Wert County,462
2000,Ohio,39,163,Vinton County,60
2000,Ohio,39,165,Warren County,1633
2000,Ohio,39,167,Washington County,324
2000,Ohio,39,169,Wayne County,837
2000,Ohio,39,171,Williams County,1049
2000,Ohio,39,173,Wood County,4033
2000,Ohio,39,175,Wyandot County,334
2000,Oklahoma,40,001,Adair County,657
2000,Oklahoma,40,003,Alfalfa County,177
2000,Oklahoma,40,005,Atoka County,196
2000,Oklahoma,40,007,Beaver County,630
2000,Oklahoma,40,009,Beckham County,1079
2000,Oklahoma,40,011,Blaine County,793
2000,Oklahoma,40,013,Bryan County,967
2000,Oklahoma,40,015,Caddo County,1894
2000,Oklahoma,40,017,Canadian County,3386
2000,Oklahoma,40,019,Carter County,1269
2000,Oklahoma,40,021,Cherokee County,1760
2000,Oklahoma,40,023,Choctaw County,246
2000,Oklahoma,40,025,Cimarron County,485
2000,Oklahoma,40,027,Cleveland County,8396
2000,Oklahoma,40,029,Coal County,129
2000,Oklahoma,40,031,Comanche County,9675
2000,Oklahoma,40,033,Cotton County,321
2000,Oklahoma,40,035,Craig County,179
2000,Oklahoma,40,037,Creek County,1283
2000,Oklahoma,40,039,Custer County,2361
2000,Oklahoma,40,041,Delaware County,649
2000,Oklahoma,40,043,Dewey County,127
2000,Oklahoma,40,045,Ellis County,106
2000,Oklahoma,40,047,Garfield County,2387
2000,Oklahoma,40,049,Garvin County,924
2000,Oklahoma,40,051,Grady County,1316
2000,Oklahoma,40,053,Grant County,95
2000,Oklahoma,40,055,Greer County,451
2000,Oklahoma,40,057,Harmon County,748
2000,Oklahoma,40,059,Harper County,201
2000,Oklahoma,40,061,Haskell County,177
2000,Oklahoma,40,063,Hughes County,353
2000,Oklahoma,40,065,Jackson County,4446
2000,Oklahoma,40,067,Jefferson County,478
2000,Oklahoma,40,069,Johnston County,260
2000,Oklahoma,40,071,Kay County,2045
2000,Oklahoma,40,073,Kingfisher County,961
2000,Oklahoma,40,075,Kiowa County,689
2000,Oklahoma,40,077,Latimer County,164
2000,Oklahoma,40,079,Le Flore County,1849
2000,Oklahoma,40,081,Lincoln County,483
2000,Oklahoma,40,083,Logan County,987
2000,Oklahoma,40,085,Love County,619
2000,Oklahoma,40,093,Major County,303
2000,Oklahoma,40,095,Marshall County,1134
2000,Oklahoma,40,097,Mayes County,718
2000,Oklahoma,40,087,McClain County,1349
2000,Oklahoma,40,089,McCurtain County,1064
2000,Oklahoma,40,091,McIntosh County,248
2000,Oklahoma,40,099,Murray County,397
2000,Oklahoma,40,101,Muskogee County,1857
2000,Oklahoma,40,103,Noble County,205
2000,Oklahoma,40,105,Nowata County,130
2000,Oklahoma,40,107,Okfuskee County,194
2000,Oklahoma,40,109,Oklahoma County,57336
2000,Oklahoma,40,111,Okmulgee County,772
2000,Oklahoma,40,113,Osage County,940
2000,Oklahoma,40,115,Ottawa County,1061
2000,Oklahoma,40,117,Pawnee County,192
2000,Oklahoma,40,119,Payne County,1463
2000,Oklahoma,40,121,Pittsburg County,939
2000,Oklahoma,40,123,Pontotoc County,808
2000,Oklahoma,40,125,Pottawatomie County,1544
2000,Oklahoma,40,127,Pushmataha County,191
2000,Oklahoma,40,129,Roger Mills County,91
2000,Oklahoma,40,131,Rogers County,1294
2000,Oklahoma,40,133,Seminole County,552
2000,Oklahoma,40,135,Sequoyah County,793
2000,Oklahoma,40,137,Stephens County,1709
2000,Oklahoma,40,139,Texas County,6003
2000,Oklahoma,40,141,Tillman County,1641
2000,Oklahoma,40,143,Tulsa County,33616
2000,Oklahoma,40,145,Wagoner County,1437
2000,Oklahoma,40,147,Washington County,1293
2000,Oklahoma,40,149,Washita County,516
2000,Oklahoma,40,151,Woods County,220
2000,Oklahoma,40,153,Woodward County,896
2000,Oregon,41,001,Baker County,392
2000,Oregon,41,003,Benton County,3645
2000,Oregon,41,005,Clackamas County,16744
2000,Oregon,41,007,Clatsop County,1597
2000,Oregon,41,009,Columbia County,1093
2000,Oregon,41,011,Coos County,2133
2000,Oregon,41,013,Crook County,1082
2000,Oregon,41,015,Curry County,761
2000,Oregon,41,017,Deschutes County,4304
2000,Oregon,41,019,Douglas County,3283
2000,Oregon,41,021,Gilliam County,35
2000,Oregon,41,023,Grant County,163
2000,Oregon,41,025,Harney County,316
2000,Oregon,41,027,Hood River County,5107
2000,Oregon,41,029,Jackson County,12126
2000,Oregon,41,031,Jefferson County,3372
2000,Oregon,41,033,Josephine County,3229
2000,Oregon,41,035,Klamath County,4961
2000,Oregon,41,037,Lake County,404
2000,Oregon,41,039,Lane County,14874
2000,Oregon,41,041,Lincoln County,2119
2000,Oregon,41,043,Linn County,4514
2000,Oregon,41,045,Malheur County,8099
2000,Oregon,41,047,Marion County,48714
2000,Oregon,41,049,Morrow County,2686
2000,Oregon,41,051,Multnomah County,49607
2000,Oregon,41,053,Polk County,5480
2000,Oregon,41,055,Sherman County,94
2000,Oregon,41,057,Tillamook County,1244
2000,Oregon,41,059,Umatilla County,11366
2000,Oregon,41,061,Union County,600
2000,Oregon,41,063,Wallowa County,125
2000,Oregon,41,065,Wasco County,2214
2000,Oregon,41,067,Washington County,49735
2000,Oregon,41,069,Wheeler County,79
2000,Oregon,41,071,Yamhill County,9017
2000,Pennsylvania,42,001,Adams County,3323
2000,Pennsylvania,42,003,Allegheny County,11166
2000,Pennsylvania,42,005,Armstrong County,308
2000,Pennsylvania,42,007,Beaver County,1315
2000,Pennsylvania,42,009,Bedford County,263
2000,Pennsylvania,42,011,Berks County,36357
2000,Pennsylvania,42,013,Blair County,662
2000,Pennsylvania,42,015,Bradford County,398
2000,Pennsylvania,42,017,Bucks County,14005
2000,Pennsylvania,42,019,Butler County,1016
2000,Pennsylvania,42,021,Cambria County,1352
2000,Pennsylvania,42,023,Cameron County,34
2000,Pennsylvania,42,025,Carbon County,858
2000,Pennsylvania,42,027,Centre County,2243
2000,Pennsylvania,42,029,Chester County,16126
2000,Pennsylvania,42,031,Clarion County,172
2000,Pennsylvania,42,033,Clearfield County,471
2000,Pennsylvania,42,035,Clinton County,205
2000,Pennsylvania,42,037,Columbia County,609
2000,Pennsylvania,42,039,Crawford County,537
2000,Pennsylvania,42,041,Cumberland County,2883
2000,Pennsylvania,42,043,Dauphin County,10404
2000,Pennsylvania,42,045,Delaware County,8368
2000,Pennsylvania,42,047,Elk County,142
2000,Pennsylvania,42,049,Erie County,6126
2000,Pennsylvania,42,051,Fayette County,564
2000,Pennsylvania,42,053,Forest County,60
2000,Pennsylvania,42,055,Franklin County,2268
2000,Pennsylvania,42,057,Fulton County,52
2000,Pennsylvania,42,059,Greene County,357
2000,Pennsylvania,42,061,Huntingdon County,524
2000,Pennsylvania,42,063,Indiana County,457
2000,Pennsylvania,42,065,Jefferson County,188
2000,Pennsylvania,42,067,Juniata County,369
2000,Pennsylvania,42,069,Lackawanna County,2958
2000,Pennsylvania,42,071,Lancaster County,26742
2000,Pennsylvania,42,073,Lawrence County,529
2000,Pennsylvania,42,075,Lebanon County,5969
2000,Pennsylvania,42,077,Lehigh County,31881
2000,Pennsylvania,42,079,Luzerne County,3713
2000,Pennsylvania,42,081,Lycoming County,799
2000,Pennsylvania,42,083,McKean County,485
2000,Pennsylvania,42,085,Mercer County,803
2000,Pennsylvania,42,087,Mifflin County,263
2000,Pennsylvania,42,089,Monroe County,9195
2000,Pennsylvania,42,091,Montgomery County,15300
2000,Pennsylvania,42,093,Montour County,167
2000,Pennsylvania,42,095,Northampton County,17868
2000,Pennsylvania,42,097,Northumberland County,1041
2000,Pennsylvania,42,099,Perry County,301
2000,Pennsylvania,42,101,Philadelphia County,128928
2000,Pennsylvania,42,103,Pike County,2315
2000,Pennsylvania,42,105,Potter County,103
2000,Pennsylvania,42,107,Schuylkill County,1671
2000,Pennsylvania,42,109,Snyder County,368
2000,Pennsylvania,42,111,Somerset County,532
2000,Pennsylvania,42,113,Sullivan County,72
2000,Pennsylvania,42,115,Susquehanna County,285
2000,Pennsylvania,42,117,Tioga County,214
2000,Pennsylvania,42,119,Union County,1622
2000,Pennsylvania,42,121,Venango County,298
2000,Pennsylvania,42,123,Warren County,151
2000,Pennsylvania,42,125,Washington County,1170
2000,Pennsylvania,42,127,Wayne County,811
2000,Pennsylvania,42,129,Westmoreland County,1869
2000,Pennsylvania,42,131,Wyoming County,187
2000,Pennsylvania,42,133,York County,11296
2000,Rhode Island,44,001,Bristol County,572
2000,Rhode Island,44,003,Kent County,2827
2000,Rhode Island,44,005,Newport County,2409
2000,Rhode Island,44,007,Providence County,83232
2000,Rhode Island,44,009,Washington County,1780
2000,South Carolina,45,001,Abbeville County,217
2000,South Carolina,45,003,Aiken County,3025
2000,South Carolina,45,005,Allendale County,181
2000,South Carolina,45,007,Anderson County,1832
2000,South Carolina,45,009,Bamberg County,118
2000,South Carolina,45,011,Barnwell County,327
2000,South Carolina,45,013,Beaufort County,8208
2000,South Carolina,45,015,Berkeley County,3935
2000,South Carolina,45,017,Calhoun County,212
2000,South Carolina,45,019,Charleston County,7434
2000,South Carolina,45,021,Cherokee County,1092
2000,South Carolina,45,023,Chester County,255
2000,South Carolina,45,025,Chesterfield County,971
2000,South Carolina,45,027,Clarendon County,560
2000,South Carolina,45,029,Colleton County,551
2000,South Carolina,45,031,Darlington County,658
2000,South Carolina,45,033,Dillon County,539
2000,South Carolina,45,035,Dorchester County,1722
2000,South Carolina,45,037,Edgefield County,503
2000,South Carolina,45,039,Fairfield County,250
2000,South Carolina,45,041,Florence County,1383
2000,South Carolina,45,043,Georgetown County,919
2000,South Carolina,45,045,Greenville County,14283
2000,South Carolina,45,047,Greenwood County,1902
2000,South Carolina,45,049,Hampton County,547
2000,South Carolina,45,051,Horry County,5057
2000,South Carolina,45,053,Jasper County,1190
2000,South Carolina,45,055,Kershaw County,886
2000,South Carolina,45,057,Lancaster County,978
2000,South Carolina,45,059,Laurens County,1352
2000,South Carolina,45,061,Lee County,264
2000,South Carolina,45,063,Lexington County,4146
2000,South Carolina,45,067,Marion County,634
2000,South Carolina,45,069,Marlboro County,205
2000,South Carolina,45,065,McCormick County,86
2000,South Carolina,45,071,Newberry County,1533
2000,South Carolina,45,073,Oconee County,1562
2000,South Carolina,45,075,Orangeburg County,875
2000,South Carolina,45,077,Pickens County,1879
2000,South Carolina,45,079,Richland County,8713
2000,South Carolina,45,081,Saluda County,1401
2000,South Carolina,45,083,Spartanburg County,7081
2000,South Carolina,45,085,Sumter County,1918
2000,South Carolina,45,087,Union County,199
2000,South Carolina,45,089,Williamsburg County,273
2000,South Carolina,45,091,York County,3220
2000,South Dakota,46,003,Aurora County,64
2000,South Dakota,46,005,Beadle County,155
2000,South Dakota,46,007,Bennett County,72
2000,South Dakota,46,009,Bon Homme County,42
2000,South Dakota,46,011,Brookings County,247
2000,South Dakota,46,013,Brown County,237
2000,South Dakota,46,015,Brule County,26
2000,South Dakota,46,017,Buffalo County,18
2000,South Dakota,46,019,Butte County,266
2000,South Dakota,46,021,Campbell County,4
2000,South Dakota,46,023,Charles Mix County,177
2000,South Dakota,46,025,Clark County,20
2000,South Dakota,46,027,Clay County,120
2000,South Dakota,46,029,Codington County,274
2000,South Dakota,46,031,Corson County,89
2000,South Dakota,46,033,Custer County,110
2000,South Dakota,46,035,Davison County,130
2000,South Dakota,46,037,Day County,24
2000,South Dakota,46,039,Deuel County,34
2000,South Dakota,46,041,Dewey County,51
2000,South Dakota,46,043,Douglas County,13
2000,South Dakota,46,045,Edmunds County,21
2000,South Dakota,46,047,Fall River County,130
2000,South Dakota,46,049,Faulk County,6
2000,South Dakota,46,051,Grant County,43
2000,South Dakota,46,053,Gregory County,41
2000,South Dakota,46,055,Haakon County,13
2000,South Dakota,46,057,Hamlin County,35
2000,South Dakota,46,059,Hand County,11
2000,South Dakota,46,061,Hanson County,3
2000,South Dakota,46,063,Harding County,22
2000,South Dakota,46,065,Hughes County,201
2000,South Dakota,46,067,Hutchinson County,42
2000,South Dakota,46,069,Hyde County,8
2000,South Dakota,46,071,Jackson County,12
2000,South Dakota,46,073,Jerauld County,7
2000,South Dakota,46,075,Jones County,4
2000,South Dakota,46,077,Kingsbury County,40
2000,South Dakota,46,079,Lake County,89
2000,South Dakota,46,081,Lawrence County,396
2000,South Dakota,46,083,Lincoln County,169
2000,South Dakota,46,085,Lyman County,18
2000,South Dakota,46,091,Marshall County,35
2000,South Dakota,46,087,McCook County,45
2000,South Dakota,46,089,McPherson County,6
2000,South Dakota,46,093,Meade County,509
2000,South Dakota,46,095,Mellette County,35
2000,South Dakota,46,097,Miner County,18
2000,South Dakota,46,099,Minnehaha County,3187
2000,South Dakota,46,101,Moody County,50
2000,South Dakota,46,103,Pennington County,2341
2000,South Dakota,46,105,Perkins County,25
2000,South Dakota,46,107,Potter County,5
2000,South Dakota,46,109,Roberts County,63
2000,South Dakota,46,111,Sanborn County,27
2000,South Dakota,46,113,Shannon County,177
2000,South Dakota,46,115,Spink County,29
2000,South Dakota,46,117,Stanley County,12
2000,South Dakota,46,119,Sully County,12
2000,South Dakota,46,121,Todd County,138
2000,South Dakota,46,123,Tripp County,55
2000,South Dakota,46,125,Turner County,36
2000,South Dakota,46,127,Union County,158
2000,South Dakota,46,129,Walworth County,36
2000,South Dakota,46,135,Yankton County,395
2000,South Dakota,46,137,Ziebach County,25
2000,Tennessee,47,001,Anderson County,787
2000,Tennessee,47,003,Bedford County,2811
2000,Tennessee,47,005,Benton County,157
2000,Tennessee,47,007,Bledsoe County,138
2000,Tennessee,47,009,Blount County,1120
2000,Tennessee,47,011,Bradley County,1822
2000,Tennessee,47,013,Campbell County,269
2000,Tennessee,47,015,Cannon County,157
2000,Tennessee,47,017,Carroll County,386
2000,Tennessee,47,019,Carter County,504
2000,Tennessee,47,021,Cheatham County,437
2000,Tennessee,47,023,Chester County,150
2000,Tennessee,47,025,Claiborne County,192
2000,Tennessee,47,027,Clay County,108
2000,Tennessee,47,029,Cocke County,354
2000,Tennessee,47,031,Coffee County,1051
2000,Tennessee,47,033,Crockett County,793
2000,Tennessee,47,035,Cumberland County,578
2000,Tennessee,47,037,Davidson County,26091
2000,Tennessee,47,041,DeKalb County,633
2000,Tennessee,47,039,Decatur County,229
2000,Tennessee,47,043,Dickson County,484
2000,Tennessee,47,045,Dyer County,434
2000,Tennessee,47,047,Fayette County,298
2000,Tennessee,47,049,Fentress County,90
2000,Tennessee,47,051,Franklin County,620
2000,Tennessee,47,053,Gibson County,540
2000,Tennessee,47,055,Giles County,266
2000,Tennessee,47,057,Grainger County,226
2000,Tennessee,47,059,Greene County,641
2000,Tennessee,47,061,Grundy County,141
2000,Tennessee,47,063,Hamblen County,3299
2000,Tennessee,47,065,Hamilton County,5481
2000,Tennessee,47,067,Hancock County,25
2000,Tennessee,47,069,Hardeman County,273
2000,Tennessee,47,071,Hardin County,260
2000,Tennessee,47,073,Hawkins County,417
2000,Tennessee,47,075,Haywood County,524
2000,Tennessee,47,077,Henderson County,247
2000,Tennessee,47,079,Henry County,311
2000,Tennessee,47,081,Hickman County,222
2000,Tennessee,47,083,Houston County,101
2000,Tennessee,47,085,Humphreys County,148
2000,Tennessee,47,087,Jackson County,89
2000,Tennessee,47,089,Jefferson County,588
2000,Tennessee,47,091,Johnson County,150
2000,Tennessee,47,093,Knox County,4803
2000,Tennessee,47,095,Lake County,109
2000,Tennessee,47,097,Lauderdale County,314
2000,Tennessee,47,099,Lawrence County,399
2000,Tennessee,47,101,Lewis County,136
2000,Tennessee,47,103,Lincoln County,321
2000,Tennessee,47,105,Loudon County,894
2000,Tennessee,47,111,Macon County,349
2000,Tennessee,47,113,Madison County,1572
2000,Tennessee,47,115,Marion County,202
2000,Tennessee,47,117,Marshall County,767
2000,Tennessee,47,119,Maury County,2264
2000,Tennessee,47,107,McMinn County,884
2000,Tennessee,47,109,McNairy County,229
2000,Tennessee,47,121,Meigs County,63
2000,Tennessee,47,123,Monroe County,684
2000,Tennessee,47,125,Montgomery County,6960
2000,Tennessee,47,127,Moore County,45
2000,Tennessee,47,129,Morgan County,120
2000,Tennessee,47,131,Obion County,616
2000,Tennessee,47,133,Overton County,138
2000,Tennessee,47,135,Perry County,61
2000,Tennessee,47,137,Pickett County,41
2000,Tennessee,47,139,Polk County,117
2000,Tennessee,47,141,Putnam County,1891
2000,Tennessee,47,143,Rhea County,474
2000,Tennessee,47,145,Roane County,359
2000,Tennessee,47,147,Robertson County,1447
2000,Tennessee,47,149,Rutherford County,5065
2000,Tennessee,47,151,Scott County,120
2000,Tennessee,47,153,Sequatchie County,93
2000,Tennessee,47,155,Sevier County,884
2000,Tennessee,47,157,Shelby County,23364
2000,Tennessee,47,159,Smith County,200
2000,Tennessee,47,161,Stewart County,124
2000,Tennessee,47,163,Sullivan County,1090
2000,Tennessee,47,165,Sumner County,2291
2000,Tennessee,47,167,Tipton County,622
2000,Tennessee,47,169,Trousdale County,110
2000,Tennessee,47,171,Unicoi County,342
2000,Tennessee,47,173,Union County,140
2000,Tennessee,47,175,Van Buren County,18
2000,Tennessee,47,177,Warren County,1885
2000,Tennessee,47,179,Washington County,1482
2000,Tennessee,47,181,Wayne County,142
2000,Tennessee,47,183,Weakley County,402
2000,Tennessee,47,185,White County,239
2000,Tennessee,47,187,Williamson County,3197
2000,Tennessee,47,189,Wilson County,1127
2000,Texas,48,001,Anderson County,6705
2000,Texas,48,003,Andrews County,5202
2000,Texas,48,005,Angelina County,11496
2000,Texas,48,007,Aransas County,4571
2000,Texas,48,009,Archer County,431
2000,Texas,48,011,Armstrong County,116
2000,Texas,48,013,Atascosa County,22620
2000,Texas,48,015,Austin County,3805
2000,Texas,48,017,Bailey County,3119
2000,Texas,48,019,Bandera County,2384
2000,Texas,48,021,Bastrop County,13845
2000,Texas,48,023,Baylor County,382
2000,Texas,48,025,Bee County,17450
2000,Texas,48,027,Bell County,39701
2000,Texas,48,029,Bexar County,757033
2000,Texas,48,031,Blanco County,1290
2000,Texas,48,033,Borden County,87
2000,Texas,48,035,Bosque County,2104
2000,Texas,48,037,Bowie County,3992
2000,Texas,48,039,Brazoria County,55063
2000,Texas,48,041,Brazos County,27253
2000,Texas,48,043,Brewster County,3867
2000,Texas,48,045,Briscoe County,407
2000,Texas,48,047,Brooks County,7304
2000,Texas,48,049,Brown County,5793
2000,Texas,48,051,Burleson County,2411
2000,Texas,48,053,Burnet County,5044
2000,Texas,48,055,Caldwell County,13018
2000,Texas,48,057,Calhoun County,8448
2000,Texas,48,059,Callahan County,812
2000,Texas,48,061,Cameron County,282736
2000,Texas,48,063,Camp County,1707
2000,Texas,48,065,Carson County,458
2000,Texas,48,067,Cass County,526
2000,Texas,48,069,Castro County,4279
2000,Texas,48,071,Chambers County,2810
2000,Texas,48,073,Cherokee County,6178
2000,Texas,48,075,Childress County,1574
2000,Texas,48,077,Clay County,404
2000,Texas,48,079,Cochran County,1646
2000,Texas,48,081,Coke County,653
2000,Texas,48,083,Coleman County,1289
2000,Texas,48,085,Collin County,50510
2000,Texas,48,087,Collingsworth County,655
2000,Texas,48,089,Colorado County,4024
2000,Texas,48,091,Comal County,17609
2000,Texas,48,093,Comanche County,2928
2000,Texas,48,095,Concho County,1639
2000,Texas,48,097,Cooke County,3627
2000,Texas,48,099,Coryell County,9424
2000,Texas,48,101,Cottle County,360
2000,Texas,48,103,Crane County,1753
2000,Texas,48,105,Crockett County,2242
2000,Texas,48,107,Crosby County,3460
2000,Texas,48,109,Culberson County,2149
2000,Texas,48,111,Dallam County,1766
2000,Texas,48,113,Dallas County,662729
2000,Texas,48,115,Dawson County,7222
2000,Texas,48,123,DeWitt County,5452
2000,Texas,48,117,Deaf Smith County,10654
2000,Texas,48,119,Delta County,165
2000,Texas,48,121,Denton County,52619
2000,Texas,48,125,Dickens County,660
2000,Texas,48,127,Dimmit County,8708
2000,Texas,48,129,Donley County,243
2000,Texas,48,131,Duval County,11544
2000,Texas,48,133,Eastland County,1976
2000,Texas,48,135,Ector County,51306
2000,Texas,48,137,Edwards County,974
2000,Texas,48,141,El Paso County,531654
2000,Texas,48,139,Ellis County,20508
2000,Texas,48,143,Erath County,4959
2000,Texas,48,145,Falls County,2941
2000,Texas,48,147,Fannin County,1753
2000,Texas,48,149,Fayette County,2786
2000,Texas,48,151,Fisher County,928
2000,Texas,48,153,Floyd County,3569
2000,Texas,48,155,Foard County,265
2000,Texas,48,157,Fort Bend County,74871
2000,Texas,48,159,Franklin County,842
2000,Texas,48,161,Freestone County,1465
2000,Texas,48,163,Frio County,11987
2000,Texas,48,165,Gaines County,5175
2000,Texas,48,167,Galveston County,44939
